,word,meaning_jp,meaning_cn,example_jp,example_cn
319,入る,2. 参加する、加入する,2. 参加，加入,A: サッカークラブに入ろうかな。B: いいね、私も入ってみたい。,A: 我想参加足球俱乐部。B: 好呀，我也想加入。
320,入る,3. 適用される、当てはまる,3. 适用，符合,A: この条件には入っているかな。B: 多分、入っているんじゃないかな。,A: 我符合这个条件吗？B: 多半符合吧。
321,全然,1. まったく～ない、全く～でない,1. 一点儿也不，完全没有,A: 今日は暑くないね。B: ええ、全然暑くないよ。,A: 今天不热呢。B: 是啊，一点也不热。
322,全然,2. まったく～できない、全く～できない,2. 完全不会，一点也不会,A: ゲーム上手くないなあ。B: そうだね、私も全然上手くないよ。,A: 我玩游戏不好啊。B: 是啊，我也完全不会。
323,全部,1. 全部のもの、全て,1. 所有的东西，全部的,A: この本は全部読んだの？B: いや、最後の数ページを読んでいない。,A: 你把这本书都读完了吗？B: 没有，没有看最后几页。
324,全部,2. 全員、全ての人,2. 全部，所有人,A: 誰がこの仕事をすることになっているの？B: 全部俺たちに任せておいて。,A: 谁要负责这个工作？B: 让我们全部来做吧。
325,八,1. 数字の8,1. 数字8,A: この絵の中に、隠れた数字があるんだけど。B: え、どこに？A: この木の枝の先に「八」が描かれているよ。,A: 这张画里有个隐藏的数字。B: 哦，哪里？A: 看那树枝的尖端，有个“八”字。
326,八,2. 8番目のもの、8番目に来るもの,2. 第8个，排名第8的事物,A: あのレストランはどう？B: 私はまあまあ好きだけど、私の友達は八番目に好きなレストランだって言ってた。,A: 那个餐厅怎么样？B: 我还蛮喜欢的，不过我的朋友说那是她排名第8喜欢的餐厅。
327,八,2. 8番目のもの、8番目に来るもの,2. 第8个，排名第8的事物,A: 彼は走るのが遅いね。B: そうだね、今日のレースでも八番目にしか入れなかったよ。,A: 他跑步很慢啊。B: 是啊，今天的比赛他只能排名第8。
328,八,3. 8つに分かれたもの、8つの要素を持つもの,3. 被分为8个部分的事物，有8个元素的事物,A: この料理は何が入ってるの？B: 野菜や魚、そして八種類の香辛料が使われているよ。,A: 这道料理里都有些什么？B: 有蔬菜、鱼肉和8种香料。
329,八十,1. 80,1. 80,A: 父の誕生日に何を贈ろうかと思ってるんだ。B: 父はもう八十になるから、何か健康に良いものがいいかもね。,A: 我正在考虑送什么给父亲过生日。B: 父亲已经八十岁了，也许送些对健康有益的东西比较好。
330,八十,2. 80歳,2. 80岁,A: あのおばあさん、もう八十だって。B: そうだよね、でもまだとても元気そうだよね。,A: 那个老奶奶已经八十岁了。B: 是啊，但看起来还是很有精神的。
331,八月,1. 1年のうちの8番目の月,1. 一年中的第8个月,A: 八月のお祭りに行きたいんだけど、行く？B: いいね、私も行きたい！,A: 我想去八月的祭典，你要去吗？B: 好啊，我也想去！
332,冷たい,1. 温度が低い、冷えている,1. 冷、凉,A: この飲み物、冷たいね。B: うん、冷蔵庫に入れたから。,A: 这个饮料好凉啊。B: 嗯，放进冰箱里了。
333,冷たい,2. 感情が冷淡である,2. 冷漠、淡漠,A: 昨日、上司に話しかけたけど、返事が冷たかったよ。B: 彼はいつもそんな感じだから。,A: 昨天跟上司说话，他的回答很冷漠。B: 他一直都这样。
334,出す,1. 中から外に向けて物を取り出す,1.从里面拿出物品到外面,A: カバンの中にある携帯電話を出してくれる？B: ああ、待って。（カバンの中から携帯電話を出す）,A: 把包里的手机拿出来给我好吗？B: 好的，等等。（从包里拿出手机）
335,出す,2. 外に向けて物を出す,2.向外面拿出物品,A: ちょっと水を出してくれる？B: はい、どうぞ。（コップに水を出す）,A: 帮我倒点水好吗？B: 好的，请稍等。（倒水到杯子里）
336,出す,3. 物事を提出する、出版する,3.提交、出版物事,A: あの論文を明日までに提出しなくちゃいけないんだ。B: そうなんだ。（論文を提出する）,A: 那篇论文必须在明天之前提交。B: 是的。（提交论文）
337,出す,4. 声を出す、言葉を発する,4.发出声音、说话,A: あの人、よく歌を歌うよね。B: そうだね、今度カラオケに行こうよ。（歌を歌う）,A: 那个人经常唱歌吧。B: 是的，下次一起去唱歌吧。（唱歌）
338,出す,5. 思い切って行動する、試みる,5.大胆行动，尝试,A: この仕事、難しいと思っているけど、やってみようと思うんだ。B: いいね、がんばって！（試みる）,A: 我觉得这个工作很难，但我想试一试。B: 很好，加油！（尝试）
339,出る,1. 内から外へ表れる、現れる,1. 从内部出现或外部出现,A: あの子、急に泣き出したよ。B: えっ、何があったのかな。A: それがわからないんだ。B: 泣き出すことがあるからね。,A: 那孩子突然哭起来了。B: 嗯，可能是发生了什么事情吧。A: 我不知道。B: 有时会突然哭起来呢。
340,出る,1. 内から外へ表れる、現れる,1. 从内部出现或外部出现,A: 明日は何時に出る？B: 朝の8時ごろ出るつもりだよ。,A: 明天几点钟出门？B: 打算早上8点左右出门。
341,出る,2. 外へ出て行く、出かける,2. 出去，出门,A: もう出る時間だよ。B: あと5分待ってくれ。A: そろそろ出ないと遅刻するよ。B: 分かった、行こう。,A: 快到出门的时间了。B: 等我还有5分钟。A: 要不然会迟到的。B: 好的，走吧。
342,出る,2. 外へ出て行く、出かける,2. 出去，出门,A: 今日は早く仕事が終わったね。B: そうだね、もうすぐ出るから。A: じゃあ、また明日ね。,A: 今天工作结束得很早呢。B: 是呀，马上就要下班了。A: 那就明天见了。
343,出る,3. （試合や競技に）出場する、参加する,3. 参加比赛或竞技,A: 今週末、バスケの大会に出るんだって。B: えっ、知らなかった！応援に行くよ。,A: 这个周末要参加篮球比赛啊。B: 嗯，我不知道！我去为你加油。
344,出る,3. （試合や競技に）出場する、参加する,3. 参加比赛或竞技,A: 来週の大会、出るんだっけ？B: うん、出るよ。,A: 下周的比赛你会参加吗？B: 嗯，会参加。
345,出口,1. 出るための道、脱出口,1. 出口、逃生通道,A: 火事のときはどこから出たらいいですか？B: あそこの出口から脱出してください。,A: 着火的时候应该从哪里逃出去？B: 请从那个出口逃出。
346,出口,2. 商品が出る場所、販売する場所,2. 商品的销售处、销售地点,A: この店には出口がありますか？B: ありますよ、奥のほうにあります。,A: 这家店有出售处吗？B: 有的，它在深处。
347,出口,3. 能力やチャンスを与えること,3. 提供能力或机会,A: この会社で出口がある仕事につきたいんですが。B: それなら、次のプロジェクトにチャレンジしてみてはどうですか？,A: 我想要在这个公司担任出路的工作。B: 那么，你可以尝试下一个项目怎么样？
348,出掛ける,1.外出する,1. 出门,A: 今日はどこかに出かける予定があるの？B: はい、友達と公園に行くつもりです。,A: 今天有去哪里的计划吗？B: 是的，我打算和朋友去公园。
349,出掛ける,2. 休暇、休みを取る,2. 休假、请假,A: あなた、今日はお休み？B: はい、出かけています。,A: 你今天放假吗？B: 是的，我请了假。
350,出来る,1. 能够，可以，会,1. 能够，可以，会,A: この仕事をやってみたいんだけど、私に出来るかな？B: 大丈夫だよ、君なら出来ると思う。,A: 我想试试这份工作，但我能做到吗？B: 没问题的，我觉得你能行。
351,出来る,2. 完成する，終わる,2. 完成，结束,A: あなたがレポートを書いてくれるなら、私たちはその他の準備が出来るまで待っているわ。B: わかった、できたら早めに終わらせるよ。,A: 如果你能帮忙写报告，我们会等到其他准备工作做完的。B: 好的，我会尽快完成的。
352,出来る,3. 作られる，完成する,3. 被制造，完成,A: このチョコレートはどこで出来たの？B: スイスで作られたんだよ。,A: 这个巧克力是在哪里制造的？B: 是在瑞士制造的。
353,初めて,1. はじめて、初めての経験,1.第一次，第一次的经历,A: この映画、見たことある？B: いいえ、初めて見ます。A: そうか、僕も初めて見た時は感動したよ。,A: 这部电影看过吗？B: 没有，第一次看。A: 是吗，我第一次看的时候也很感动。
354,初めて,2. 最初、最初に,2.最初、首次,A: この部屋に入るとき、初めて気づいたけど、絵がきれいだね。B: そうだね、最初はあまり気にしてなかったけど、見ているうちに好きになったよ。,A: 进这个房间的时候，我第一次注意到画很漂亮。B: 是啊，开始的时候没有太注意，但是渐渐地喜欢上了。
355,初めまして,初次见面，第一次见面时的寒暄语,初次见面时的寒暄语,A: 初めまして、私は田中と申します。B: 初めまして、私は李です。,A: 初次见面，我叫田中。B: 初次见面，我叫李。
356,動物,1. 生き物のうち、人間以外のもの。,1. 人类以外的生物。,A: 動物園に行こうよ。B: いいね、かわいい動物がたくさんいるから。,A: 我们去动物园吧。B: 好啊，因为有很多可爱的动物。
357,動物,2. 人間を含めた、生き物全体を指す言葉。,2. 包括人类在内的所有生物。,A: 人間って、動物の中でも特別な存在だよね。B: そうだね、知性や文化などがあるからね。,A: 人类在动物中是特殊的存在呢。B: 是的，因为有智慧和文化等等。
358,動物園,1. 動物を飼育して展示する施設,1. 饲养和展示动物的场所,A: 今日は何処に行くの？B: 動物園に行こうよ！,A: 今天要去哪里？B: 去动物园吧！
